datetime,open,high,low,close,tx_hash,from,to,eth_value,inflow,outflow,netflow,v,c,h,l,o,timestamp
2025-03-25 05:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 06:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 07:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 08:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 09:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 10:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 11:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 12:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 13:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 14:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 15:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 16:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 17:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 18:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 19:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 20:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 21:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 22:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-25 23:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 00:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 01:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 02:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 03:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 04:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 05:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 06:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 07:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 08:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 09:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 10:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 11:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 12:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 13:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 14:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 15:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 16:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 17:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 18:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 19:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 20:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 21:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 22:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-26 23:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 00:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 01:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 02:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 03:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 04:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 05:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 06:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 07:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 08:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 09:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 10:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 11:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 12:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 13:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 14:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 15:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 16:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 17:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 18:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 19:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 20:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 21:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 22:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-27 23:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 00:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 01:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 02:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 03:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 04:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 05:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 06:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 07:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 08:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 09:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 10:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 11:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 12:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 13:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 14:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 15:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 16:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 17:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 18:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 19:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 20:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 21:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 22:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-28 23:00:00,84326.0,88714.0,83239.0,87328.0,,,,,,,,,,,,,
2025-03-29 00:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 01:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 02:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 03:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 04:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 05:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 06:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 07:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 08:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 09:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 10:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 11:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 12:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 13:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 14:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 15:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 16:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 17:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 18:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 19:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 20:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 21:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 22:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-29 23:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 00:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 01:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 02:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 03:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 04:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 05:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 06:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 07:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 08:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 09:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 10:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 11:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 12:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 13:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 14:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 15:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 16:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 17:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 18:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 19:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 20:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 21:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 22:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-30 23:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 00:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 01:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 02:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 03:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 04:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 05:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 06:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 07:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 08:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 09:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 10:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 11:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 12:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 13:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 14:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 15:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 16:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 17:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 18:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 19:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 20:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 21:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 22:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-03-31 23:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 00:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 01:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 02:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 03:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 04:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 05:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 06:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 07:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 08:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 09:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 10:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 11:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 12:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 13:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 14:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 15:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 16:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 17:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 18:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 19:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 20:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 21:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 22:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-01 23:00:00,87483.0,88430.0,83609.0,84359.0,,,,,,,,,,,,,
2025-04-02 00:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 01:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 02:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 03:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 04:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 05:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 06:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 07:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 08:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 09:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 10:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 11:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 12:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 13:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 14:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 15:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 16:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 17:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 18:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 19:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 20:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 21:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 22:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-02 23:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 00:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 01:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 02:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 03:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 04:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 05:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 06:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 07:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 08:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 09:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 10:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 11:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 12:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 13:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 14:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 15:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 16:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 17:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 18:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 19:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 20:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 21:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 22:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-03 23:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 00:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 01:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 02:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 03:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 04:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 05:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 06:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 07:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 08:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 09:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 10:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 11:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 12:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 13:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 14:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 15:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 16:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 17:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 18:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 19:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 20:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 21:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 22:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-04 23:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 00:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 01:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 02:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 03:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 04:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 05:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 06:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 07:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 08:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 09:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 10:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 11:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 12:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 13:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 14:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 15:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 16:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 17:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 18:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 19:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 20:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 21:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 22:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-05 23:00:00,84333.0,85438.0,81362.0,85238.0,,,,,,,,,,,,,
2025-04-06 00:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 01:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 02:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 03:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 04:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 05:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 06:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 07:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 08:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 09:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 10:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 11:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 12:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 13:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 14:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 15:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 16:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 17:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 18:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
2025-04-06 19:00:00,85151.0,87791.0,81333.0,83596.0,,,,,,,,,,,,,
